iso3,country,year,ln_pm25,ln_energy,ln_industry,ln_transport
AUT,Austria,2010,2.910025829892361,10.217236221278998,10.009193592643506,10.713316050305725
AUT,Austria,2013,2.766455823971084,9.990649240186878,9.970591384510907,10.728108522337148
AUT,Austria,2014,2.5734515725172646,9.830449819472186,9.933349367117223,10.69745503652095
AUT,Austria,2015,2.6179127308494494,9.942370779901333,9.921354668722879,10.718529420537514
AUT,Austria,2016,2.496811693179065,9.921336252551242,9.953859893451185,10.754432713215406
AUT,Austria,2017,2.5317214622608755,9.97968726736284,9.975742164027519,10.784825520749667
AUT,Austria,2018,2.607349593083341,9.897911186969726,9.985969447433858,10.789578399174943
AUT,Austria,2019,2.405760365603669,9.901346740131629,9.992264872330493,10.791553166909738
BEL,Belgium,2010,2.816714344676181,10.85967339126285,10.368627244808032,10.88259112341458
BEL,Belgium,2013,2.6953026282797072,10.644217013543779,10.263246153513672,10.815651977101579
BEL,Belgium,2014,2.499410335990382,10.59596277138036,10.223556067915782,10.825474310011566
BEL,Belgium,2015,2.5358934736071324,10.63126640625152,10.222457877469825,10.889789264355555
BEL,Belgium,2016,2.5215197995342007,10.566485589649945,10.218531305737388,10.879335355137952
BEL,Belgium,2017,2.4939417965983943,10.57372565870545,10.227570053094599,10.85834968661452
BEL,Belgium,2018,2.529862311145409,10.571400808772937,10.2464608290303,10.865421605506253
BEL,Belgium,2019,2.3911024276585544,10.636498358287113,10.234306212769308,10.85691486611576
BGR,Bulgaria,2010,3.171679390037226,11.043267234307534,8.746039312925648,9.672385935901692
BGR,Bulgaria,2013,2.993515532684146,10.894086973947495,8.562278896828927,9.60094082718023
BGR,Bulgaria,2014,3.078956727287667,10.957860493867145,8.542879476004684,9.725478144450713
BGR,Bulgaria,2015,3.1766361592603247,10.992399059232824,8.644245454740538,9.814298404286783
BGR,Bulgaria,2016,2.956367550031714,10.870882359516994,8.661852343729691,9.825376041983777
BGR,Bulgaria,2017,2.9737787633381187,10.91862166854509,8.87639860581234,9.840249636977656
BGR,Bulgaria,2018,2.9747274953924956,10.756933495884146,9.048524934969528,9.862640303009467
BGR,Bulgaria,2019,2.805695315162324,10.713957199151004,9.008756249466536,9.878780213562324
HRV,Croatia,2013,3.135711583607432,9.259096783195037,8.46182261303386,9.336025499260897
HRV,Croatia,2014,2.9975639283829607,9.159844649969521,8.436326773253011,9.325965048940219
HRV,Croatia,2015,2.747671475045946,9.154821104941973,8.392248665897032,9.379309273360976
HRV,Croatia,2016,2.84922820962543,9.181988757420289,8.39596860641684,9.415699720053158
HRV,Croatia,2017,2.743996327875679,9.100166146764334,8.480794196828018,9.488728477758189
HRV,Croatia,2018,2.752226563435039,8.96757426135258,8.474643206864117,9.453151950155792
HRV,Croatia,2019,2.6184901243895666,8.96075111658555,8.477531255018295,9.480551254139167
CYP,Cyprus,2010,2.9981293981537123,8.955240853126677,7.198070399418608,8.46261849595827
CYP,Cyprus,2013,2.7699602708860893,8.642699271442956,6.983090026196671,8.247732672184885
CYP,Cyprus,2014,2.7851346914082993,8.681036262751133,7.212830954359574,8.212030371777187
CYP,Cyprus,2015,2.7697095814889376,8.70875406727847,7.080805901497463,8.245474448324375
CYP,Cyprus,2016,2.4429265775471176,8.796451885619126,7.082067202467309,8.305605602031521
CYP,Cyprus,2017,2.6191461249962034,8.792773302141418,7.111743867780047,8.336627138423406
CYP,Cyprus,2018,2.5604778366350742,8.809201201492838,6.991061921911307,8.342266306519724
CYP,Cyprus,2019,2.5668705876394307,8.790989147472095,7.00689124929005,8.354877798850474
CZE,Czechia,2010,3.1618115242465232,11.728604412522275,10.091429260817316,10.416419764386546
CZE,Czechia,2013,3.0036074329254654,11.609542030263139,9.924509161082492,10.38074431565795
CZE,Czechia,2014,2.9638753487796006,11.583218330472013,9.871306629729224,10.411893491324154
CZE,Czechia,2015,2.8874043966683627,11.581289876577634,9.885439645437591,10.455814123130084
CZE,Czechia,2016,2.9158398813798994,11.595451389583847,9.858654951273627,10.493310963251481
CZE,Czechia,2017,2.931070667918757,11.580899729613328,9.94466070891184,10.520757857739778
CZE,Czechia,2018,3.0158712533507592,11.567522092480289,9.920469701117153,10.530972117734589
CZE,Czechia,2019,2.7268547384530284,11.493851338932558,9.875901402526157,10.540245137492573
DNK,Denmark,2010,2.7138113515372817,10.775007466037469,9.11901689559857,10.184308908627903
DNK,Denmark,2013,2.403561010334048,10.545797963169582,8.963527304779635,10.09897141158933
DNK,Denmark,2014,2.5847519847577165,10.34278416041084,8.962562450875456,10.107747286007445
DNK,Denmark,2015,2.4209605457293666,10.151740879367374,8.950796968935403,10.122451144379124
DNK,Denmark,2016,2.331172549845958,10.239066158917321,8.97389465535765,10.143743058845963
DNK,Denmark,2017,2.241347783522856,10.044014866287702,8.992938550338422,10.15818862809232
DNK,Denmark,2018,2.5032376064727235,10.0360762823061,8.994493619158632,10.177204064179595
DNK,Denmark,2019,2.3264969130403585,9.75465981708714,8.935652879075564,10.161693013077397
EST,Estonia,2010,2.044677549243496,10.3090026207296,7.335970548489622,8.451757147625683
EST,Estonia,2013,1.8939721785951504,10.310694060194255,7.489167861402735,8.45130484447358
EST,Estonia,2014,2.016045225121042,10.273464163885366,7.386804547793042,8.456525628177832
EST,Estonia,2015,1.8503427933269523,10.071376290894353,7.066104003248555,8.488443054596656
EST,Estonia,2016,1.6494824619651591,10.198152685692634,7.109350597757465,8.512244285758824
EST,Estonia,2017,1.5151272329628591,10.271098734478647,7.049296880302739,8.553186365124658
EST,Estonia,2018,1.8075859481445953,10.209019767278118,7.105994655728319,8.568531424594026
EST,Estonia,2019,1.5255126774963392,9.696199319949914,7.146426300745855,8.556081210771536
FIN,Finland,2010,2.143491662319298,11.02675961341797,9.899568952341198,10.136180657373297
FIN,Finland,2013,1.8574991917112602,10.691791806407469,9.718631909255441,10.078852671407716
FIN,Finland,2014,2.0293693060078475,10.635388824658046,9.544919455570664,9.980012414300605
FIN,Finland,2015,1.740340853704931,10.470580273270508,9.498397433110918,9.980920105178418
FIN,Finland,2016,1.7452167775991023,10.54544304433597,9.507248042676384,10.087127865222493
FIN,Finland,2017,1.5069304657586804,10.455268238064535,9.483524029765887,10.0361434921885
FIN,Finland,2018,1.7945760118658314,10.519161209823405,9.504696271568832,10.053571732061497
FIN,Finland,2019,1.6692779127901174,10.378907799758768,9.472160406069493,10.017925196827898
FRA,France,2010,2.876189167154163,11.69266964559859,11.612788382771791,12.493077007775762
FRA,France,2014,2.199444334074532,11.336881270167845,11.472163057320474,12.482725068894108
FRA,France,2015,2.545183329991853,11.403629640019155,11.447410245791707,12.494173235253882
FRA,France,2016,2.4487236369882375,11.479435555523775,11.439181312395368,12.497027330140394
FRA,France,2017,2.3949090001395534,11.557329795416177,11.392721906585889,12.496385296087965
FRA,France,2018,2.3392656003060557,11.358906489586225,11.387828015705011,12.477104721211168
FRA,France,2019,2.242639927794675,11.32648747897511,11.360450815785267,12.471512052703615
DEU,Germany,2010,2.853363321422232,13.479910547605115,12.402247525231724,12.61851912654388
DEU,Germany,2013,2.6469357804548266,13.510622295957438,12.356188532689325,12.647514968165764
DEU,Germany,2014,2.6414445877358497,13.456848956083974,12.347133697479565,12.640250026088863
DEU,Germany,2015,2.5402230904587078,13.423973482638393,12.41020932186693,12.689720622884083
DEU,Germany,2016,2.5013154044543926,13.412613334850505,12.4270679715799,12.701350469952143
DEU,Germany,2017,2.491414165534979,13.352192514398906,12.441660639091536,12.71066718091407
DEU,Germany,2018,2.532071154664775,13.306232184106225,12.404288081248357,12.712138919487169
DEU,Germany,2019,2.338273935402553,13.122814050515945,12.383165342800739,12.704904635461661
GRC,Greece,2010,2.698673039289613,11.554389951959987,9.525578759048233,10.70321213392372
GRC,Greece,2013,2.3045830956567186,11.49841634663496,9.26030957604292,10.396752370984183
GRC,Greece,2015,2.9362476267190987,11.310531552811549,9.250466452084165,10.430625366456761
GRC,Greece,2016,2.836233987400137,11.210769998439599,9.273116372035616,10.45007776913837
GRC,Greece,2017,2.8008572506884164,11.28663097967338,9.349900867105685,10.43685250247831
GRC,Greece,2018,2.8094026953624973,11.243824614595024,9.22702141847918,10.450213826158835
GRC,Greece,2019,2.8236382369154724,11.064403194965308,9.125312705767021,10.472590653257306
HUN,Hungary,2010,3.0746589741077917,10.488756545204062,8.81071301548978,10.05705019607536
HUN,Hungary,2013,2.834584951991443,10.242412394417846,8.952335580183995,9.902486604754998
HUN,Hungary,2014,2.7633272165920495,10.194217794221212,8.961709177743726,10.011876439245952
HUN,Hungary,2016,2.315501318260592,10.203001863397155,9.129961818912896,10.10161604634019
HUN,Hungary,2017,2.6979998652487085,10.225968286927317,9.197861008624573,10.164811279293515
HUN,Hungary,2018,2.9219960271734773,10.169912687036952,9.251271557014936,10.225228458244194
HUN,Hungary,2019,2.694916714140813,10.130120246904989,9.236684377339785,10.283654366315764
ISL,Iceland,2010,2.0457554840250296,2.8280405765683754,5.628690900976342,7.479569810204491
ISL,Iceland,2014,2.0333976031784293,2.3246547564638678,5.18009324612807,7.446318896867896
ISL,Iceland,2015,1.860974538249528,2.1252761520236323,5.46369895721868,7.480026014223785
ISL,Iceland,2016,1.9013609791431358,1.5527871344311572,5.5261028474175475,7.566772755979669
ISL,Iceland,2017,1.6486586255873816,1.5322004330924517,5.283197637348878,7.621211786875486
ISL,Iceland,2018,1.466337068793427,1.5491081221505774,5.208034170262974,7.654932315377437
ISL,Iceland,2019,1.3832898520995918,2.294374477957361,4.934855083505241,7.656444171111789
IRL,Ireland,2010,2.4388627112865935,10.188383485929574,9.019331815018692,10.040428449065823
IRL,Ireland,2013,2.3865585267702243,10.03368362973737,8.983116097073502,9.998507468854447
IRL,Ireland,2014,2.0241930674493576,10.015531763258743,9.033145575658574,10.023691407199822
IRL,Ireland,2015,1.949617553843635,10.06865079969223,9.041362592470723,10.064978981160634
IRL,Ireland,2016,2.1822989271195437,10.12736635908395,9.059929529896444,10.104886259070263
IRL,Ireland,2017,1.9923652275168984,10.060484392347567,9.092130862642827,10.091513062896347
IRL,Ireland,2018,2.0632168808208156,9.941122681430189,9.138036836999895,10.105820582055099
IRL,Ireland,2019,2.1856190312159116,9.813599701549936,9.114633587634675,10.106880156922704
ITA,Italy,2010,3.000128478422106,12.522234994454687,11.841845432579603,12.348197974861447
ITA,Italy,2013,2.9052482070853887,12.290816037317924,11.630349906561667,12.243990606190957
ITA,Italy,2014,2.779087169362972,12.208205166639845,11.553103534903538,12.289492813695809
ITA,Italy,2015,2.927681144754932,12.262251651517905,11.609375287680269,12.265660984944367
ITA,Italy,2016,2.795652906490709,12.249305836043566,11.587254715147305,12.255400625860087
ITA,Italy,2017,2.8441292934492464,12.250634492715387,11.564154385145804,12.215981037137567
ITA,Italy,2018,2.727099555391712,12.160971664712772,11.584713273818352,12.250818482469946
ITA,Italy,2019,2.6693370924293065,12.11694425543059,11.502309981471077,12.262171770432758
LVA,Latvia,2010,3.067587710654419,8.419533380188692,7.687629555294296,8.779581195601939
LVA,Latvia,2013,2.6461747973841225,8.263337650670655,7.359273220885479,8.637712806332724
LVA,Latvia,2014,2.816366344585669,8.121041231995873,7.266720183957553,8.680446122069243
LVA,Latvia,2015,2.7847025526232927,8.166018499037033,7.191735209455318,8.739725186167847
LVA,Latvia,2016,2.6245236541239167,8.209815132221971,7.087978803110585,8.746429155835067
LVA,Latvia,2017,2.542546429234415,8.025857044612788,7.157552671590535,8.793801613697882
LVA,Latvia,2018,2.6509859004805323,8.249544723504908,7.285888661937216,8.79702244503768
LVA,Latvia,2019,2.4365913728417796,8.19077495314582,7.170621086886459,8.792017267494638
LTU,Lithuania,2010,2.7635900217760803,9.271512240731575,7.848401485646492,9.07132381473249
LTU,Lithuania,2013,2.713767161431439,8.943601811711556,7.950025243071793,9.066204987228506
LTU,Lithuania,2014,2.659559991941776,8.748048441398515,7.861572447225218,9.169889334684452
LTU,Lithuania,2015,2.5241273629412815,8.73891950532378,7.761075019967652,9.221034847667068
LTU,Lithuania,2016,2.4016759956382767,8.670879704106024,7.724216075528001,9.294129532614756
LTU,Lithuania,2017,2.4630018143999504,8.53433794459422,7.750610118037419,9.33559189867129
LTU,Lithuania,2018,2.6153499458132896,8.480119509021987,7.811680139653162,9.39778686963084
LTU,Lithuania,2019,2.5774858310810935,8.403229920162156,7.845462347188104,9.432940025804967
LUX,Luxembourg,2010,2.6442817537520646,7.781601772042345,7.834989001335078,9.470226013347656
LUX,Luxembourg,2013,2.7684133508293005,7.2367294970158405,7.778206545689626,9.456541474237177
LUX,Luxembourg,2014,2.4627178444988513,7.196624224321558,7.762182002817955,9.40576261053456
LUX,Luxembourg,2015,2.4495672833426916,6.820669295573154,7.730926884939333,9.331521610307124
LUX,Luxembourg,2016,2.4072453635374784,6.217795353723371,7.774559844733684,9.299203938769432
LUX,Luxembourg,2017,2.286455711064162,6.179213929899737,7.759964805933719,9.32400654854089
LUX,Luxembourg,2018,2.24953587190423,6.07728126077147,7.778368945362889,9.389566374983524
LUX,Luxembourg,2019,2.077773484579139,6.008270335423479,7.8064642088211365,9.415754932586987
MLT,Malta,2010,2.7069384722495196,8.232876112351791,4.120549851278538,7.049745562846189
MLT,Malta,2013,2.580974118534234,8.127108954917988,4.673996937011136,6.98530949600651
MLT,Malta,2014,2.4948569806411682,8.104219447928848,4.8329425279027625,7.003320898886134
MLT,Malta,2015,2.588703443469644,7.478955693830051,4.78403653040483,7.0632024579909976
MLT,Malta,2016,2.47422480144114,7.051804331597225,4.780734379810523,7.062549717266733
MLT,Malta,2017,2.454447442303292,7.277912882007918,4.674356452106429,7.097787101800617
MLT,Malta,2018,2.491654663974504,7.241705215849546,4.677415868012635,7.183069886138573
MLT,Malta,2019,2.468099531471619,7.299125465407319,4.82591333864922,7.2422331209770245
NLD,Netherlands,2010,2.828527459828421,11.8110208978921,10.627397739119333,11.148236856075423
NLD,Netherlands,2013,2.6621589560036543,11.69890365969078,10.5910925510379,11.054288647726079
NLD,Netherlands,2014,2.604747751358299,11.764861579175498,10.534408392274848,10.969412141994232
NLD,Netherlands,2015,2.529210575344525,11.841027022866355,10.54698178838853,10.975549436790969
NLD,Netherlands,2016,2.3833917767535953,11.813202232671632,10.6038666282895,10.979362739135404
NLD,Netherlands,2017,2.406229430978688,11.74622825101864,10.665384080933547,11.004806445543844
NLD,Netherlands,2018,2.5128966654928773,11.685909381798448,10.613968056079992,11.010117651651713
NLD,Netherlands,2019,2.3897943670674224,11.642619323420467,10.605661337445248,10.995120324948198
NOR,Norway,2010,2.3561258599220753,10.291799070109954,8.807209959843137,10.228046096037108
NOR,Norway,2013,2.18843607130314,10.245026160894529,8.74011576311625,10.245134384245974
NOR,Norway,2014,1.9768549529047348,10.29295518837438,8.667514673787156,10.270007576541834
NOR,Norway,2015,1.8751619112834286,10.325640144510313,8.6572793820868,10.254517704471528
NOR,Norway,2016,1.876330370678325,10.295650096908316,8.646340369903653,10.21869235742306
NOR,Norway,2017,1.7981280356789309,10.318549691800742,8.687321388764849,10.158757804275618
NOR,Norway,2018,1.9519188463369308,10.311324926595056,8.717661407108016,10.177613134980506
NOR,Norway,2019,1.8643301620628903,10.301288710459682,8.645894828274646,10.135899345896192
POL,Poland,2010,3.3817244561059443,12.755143190865807,10.985666593328576,11.493397187520689
POL,Poland,2013,3.197966680846221,12.736546396775509,10.973975461213684,11.405409824921424
POL,Poland,2014,3.2114605205426403,12.67976810333276,10.97842784428346,11.413178594834692
POL,Poland,2015,3.1482448777737964,12.696778250753711,10.927059100490485,11.466547575949155
POL,Poland,2016,3.108972926817273,12.695799560199116,10.951411748732777,11.597240316275125
POL,Poland,2017,3.1300183813093887,12.706320994483196,11.03115535710972,11.740932945698106
POL,Poland,2018,3.14747434071554,12.694442386279611,11.047837102703394,11.769866599275563
POL,Poland,2019,2.930381301255216,12.613054851230277,11.036011296858652,11.785166233955737
PRT,Portugal,2010,2.0851750735275965,10.27173152904798,9.804509268154389,10.538827399929986
PRT,Portugal,2013,1.8536158251456867,10.320323618892044,9.613421444528564,10.359870449655189
PRT,Portugal,2014,2.030776369698555,10.274428197413279,9.618346953802345,10.381091005760322
PRT,Portugal,2015,2.2873989362383913,10.508133587588551,9.65354387206532,10.391172703893712
PRT,Portugal,2016,1.9737604618262847,10.455020905702364,9.57473160940151,10.419032882246922
PRT,Portugal,2017,2.2309995777947567,10.655692760208273,9.623249777748194,10.439448295264786
PRT,Portugal,2018,2.0615038409931685,10.479894729573752,9.613466309022353,10.443141352575289
PRT,Portugal,2019,1.8789196446704555,10.1647728343419,9.647370893624133,10.471535599410098
ROU,Romania,2010,2.758843370448078,11.108491225534324,10.285784948094316,10.248301305345521
ROU,Romania,2013,2.775958039709385,10.948017648821896,10.30892154416018,10.304802545149188
ROU,Romania,2014,2.674444172257818,10.948106045849325,10.285745460682131,10.34082946679438
ROU,Romania,2015,2.8194921870759044,10.940748114882211,10.17757448456524,10.34830490008351
ROU,Romania,2016,2.7870154054005045,10.848287167718622,10.158247820143174,10.415225196685068
ROU,Romania,2017,2.9519545262080955,10.879760900090757,10.170816430199759,10.481062261061329
ROU,Romania,2018,2.9052147572350737,10.81776378085987,10.22050709169286,10.508379756338517
ROU,Romania,2019,2.7699289381480754,10.676396020943995,10.191845965717945,10.53411143869107
SVK,Slovakia,2010,3.075167104200026,9.849420295849185,9.634136516625064,9.600358778354432
SVK,Slovakia,2014,2.9556044824632117,9.620335972554102,9.585478085217815,9.483283198707191
SVK,Slovakia,2015,2.9262482100234055,9.686676676192379,9.509192931330464,9.582204918279084
SVK,Slovakia,2016,2.7021997874240347,9.680052284301675,9.500738584377899,9.6156243563491
SVK,Slovakia,2017,2.9464836709843985,9.676325650328259,9.562272070792583,9.634135513188216
SVK,Slovakia,2018,2.8968732113166467,9.646920618825773,9.629900154504151,9.650636690759823
SVK,Slovakia,2019,2.7468909750411945,9.596406278441094,9.441994302266727,9.690210818068087
SVN,Slovenia,2010,2.928345254852136,9.446665614601027,8.25468985987937,9.263661791626609
SVN,Slovenia,2013,2.8416093711187154,9.35294785586828,8.101880242102661,9.276173891428861
SVN,Slovenia,2014,2.7124847981700757,9.092079991909081,8.105084338429085,9.278955638446
SVN,Slovenia,2015,2.8703579972017867,9.117332353563594,8.071728253842485,9.273369755563307
SVN,Slovenia,2016,2.855511892778672,9.194977293921447,8.078535048506057,9.34074116914639
SVN,Slovenia,2017,2.805176911832933,9.192459522162162,8.127795301465829,9.363059423798642
SVN,Slovenia,2018,2.7322548897990275,9.168725415227797,8.19718707271738,9.359290981988433
SVN,Slovenia,2019,2.5219214059653012,9.120350581367537,8.156383562866322,9.322569733605418
ESP,Spain,2010,2.2891066052099394,11.902393209398486,11.500259970953374,12.116666634473416
ESP,Spain,2011,2.5488373473493535,12.058813571632399,11.437995453496287,12.058375760445577
ESP,Spain,2012,2.5334700308744784,12.115599657362774,11.411116354822106,11.971765026903864
ESP,Spain,2013,2.1337459231910496,11.868229917364298,11.353050413931838,11.982002532402614
ESP,Spain,2014,2.1364284730534466,11.911618734985568,11.270823641019593,11.985473859365305
ESP,Spain,2015,2.25095296322884,12.03564624054506,11.331865496279239,12.023783067824883
ESP,Spain,2016,2.123268108856751,11.84052527231073,11.379836285412237,12.057600946787808
ESP,Spain,2017,2.256563917720921,11.977532509561934,11.415757289270045,12.086904456460335
ESP,Spain,2018,2.1990150881100075,11.852534095390846,11.440162007535985,12.098609879580746
ESP,Spain,2019,2.19385009584619,11.605053342709194,11.436622802907026,12.111158545905738
SWE,Sweden,2010,2.00761728464886,10.151480206829596,9.735616002702972,10.660508245664452
SWE,Sweden,2013,1.8527761710338293,9.864682029819368,9.528157721737958,10.56162196252116
SWE,Sweden,2014,2.0900104930290704,9.76781055803899,9.504694035787438,10.539714544760528
SWE,Sweden,2015,1.8540036938122533,9.741274369822452,9.52349040733219,10.545129772624627
SWE,Sweden,2016,1.7687781109047847,9.823670146230333,9.488787556309598,10.507904781475395
SWE,Sweden,2017,1.6138282607353933,9.789944544743701,9.47244625768214,10.486302395053661
SWE,Sweden,2018,1.8828520130881763,9.84016254918791,9.491216745104268,10.445679600024702
SWE,Sweden,2019,1.726924607889767,9.67908133439357,9.490913673381998,10.439355397333312
CHE,Switzerland,2011,2.679498299173769,8.878570971266589,9.288882960880134,10.378551687048894
CHE,Switzerland,2012,2.54422322694442,8.89035311986516,9.288659146530557,10.38577988048107
CHE,Switzerland,2013,2.6423486106993312,8.918215842407868,9.300879030703555,10.38029867717915
CHE,Switzerland,2014,2.1947523881908304,8.88618779712553,9.225042503043944,10.373685129847722
CHE,Switzerland,2015,2.437756806223501,8.79951796664326,9.201408767684859,10.32682936362323
CHE,Switzerland,2016,2.324713445067047,8.828805220832457,9.201678357816565,10.316396440841224
CHE,Switzerland,2017,2.440767689019099,8.807548490611403,9.195541217705927,10.299289373783388
CHE,Switzerland,2018,2.4206955604189133,8.829769350307512,9.162845584643785,10.299987255569116
CHE,Switzerland,2019,2.236238486642212,8.836078768185105,9.14470412856191,10.297336403416038
CHE,Switzerland,2020,2.2066050460216555,8.812381520304092,9.099920215674905,10.205863267737378
