iso3,country,ln_yll,ln_pm25,z,z_sq
LAO,Lao People's Democratic Republic,2.4087452888224363,3.2492110246642736,0.2922360428268771,0.08540190472711234
LVA,Latvia,-0.05129329438755058,3.067587710654419,0.11061272881702244,0.012235175776348146
LVA,Latvia,-0.05129329438755058,2.6461747973841225,-0.31080018445327395,0.09659675465618911
LVA,Latvia,-0.2744368457017603,2.6245236541239167,-0.33245132771347974,0.1105238852984555
LVA,Latvia,-0.2744368457017603,2.542546429234415,-0.4144285526029816,0.1717510252126023
LVA,Latvia,-0.2744368457017603,2.6509859004805323,-0.3059890813568642,0.09362931790961766
LVA,Latvia,-0.2744368457017603,2.4365913728417796,-0.5203836089956169,0.27079910051130307
LBN,Lebanon,-0.7550225842780328,3.4111477125153233,0.45417273067792685,0.20627286929144467
LBN,Lebanon,-0.9942522733438669,2.9444389791664403,-0.012536002670956226,0.00015715136296622163
LTU,Lithuania,0.35065687161316933,2.7635900217760803,-0.19338496006131622,0.037397742777916874
LTU,Lithuania,0.35065687161316933,2.713767161431439,-0.24320782040595734,0.0591500439066164
LTU,Lithuania,0.0769610411361284,2.4016759956382767,-0.5552989861991198,0.3083569640737702
LTU,Lithuania,0.0769610411361284,2.4630018143999504,-0.4939731674374461,0.24400949014818318
LTU,Lithuania,0.0769610411361284,2.6153499458132896,-0.3416250360241069,0.11670766523847233
LTU,Lithuania,0.0769610411361284,2.5774858310810935,-0.37948915075630296,0.14401201554174003
LUX,Luxembourg,-3.506557897319982,2.6442817537520646,-0.31269322808533184,0.09777705489042536
LUX,Luxembourg,-3.506557897319982,2.7684133508293005,-0.18856163100809598,0.03555548868843334
LUX,Luxembourg,-2.5257286443082556,2.4072453635374784,-0.5497296182999181,0.3022026532361736
LUX,Luxembourg,-2.5257286443082556,2.286455711064162,-0.6705192707732346,0.44959609247827026
LUX,Luxembourg,-2.5257286443082556,2.24953587190423,-0.7074391099331665,0.5004700942630308
LUX,Luxembourg,-2.5257286443082556,2.077773484579139,-0.8792014972582574,0.7729952727811615
MDG,Madagascar,1.6900958154515549,4.852030263919617,1.8950552820822204,3.5912345221477238
MDG,Madagascar,1.6900958154515549,2.9444389791664403,-0.012536002670956226,0.00015715136296622163
MDG,Madagascar,4.286203823496544,3.4657359027997265,0.50876092096233,0.25883767469843827
MYS,Malaysia,0.8544153281560676,3.044522437723423,0.08754745588602653,0.00766455703211576
MYS,Malaysia,0.8544153281560676,2.70805020110221,-0.24892478073518642,0.06196354646406064
MYS,Malaysia,0.6043159668533296,3.0429438113959146,0.08596882955851815,0.007390639655661543
MLT,Malta,-2.2072749131897207,2.7069384722495196,-0.25003650958787693,0.06251825612688847
MLT,Malta,-2.2072749131897207,2.580974118534234,-0.3760008633031626,0.1413766492047236
MLT,Malta,-1.3093333199837622,2.47422480144114,-0.4827501803962564,0.23304773667261808
MLT,Malta,-1.3093333199837622,2.454447442303292,-0.5025275395341047,0.25253392799020113
MLT,Malta,-1.3093333199837622,2.491654663974504,-0.46532031786289263,0.21652299821602344
MLT,Malta,-1.3093333199837622,2.468099531471619,-0.4888754503657773,0.23899920597034158
MEX,Mexico,0.03922071315328133,3.121357494607416,0.16438251277001958,0.027021610504585653
MEX,Mexico,0.03922071315328133,3.2891478778535324,0.33217289601613587,0.1103388328477466
MEX,Mexico,0.03922071315328133,3.173155489403872,0.21618050756647555,0.046734011851698995
MEX,Mexico,0.03922071315328133,3.2387853983170944,0.28181041647969796,0.07941711083646082
MEX,Mexico,3.0184717605234805,3.102213589451934,0.14523860761453733,0.02109425314180954
MEX,Mexico,3.0184717605234805,3.091042453358316,0.13406747152091958,0.017974086920012584
MEX,Mexico,3.0184717605234805,3.003164585371287,0.046189603533890455,0.0021334794746179857
MNG,Mongolia,2.0719132752590443,3.8293657717471365,0.8723907899097401,0.7610656903193402
MNG,Mongolia,2.0719132752590443,4.882801922586371,1.925826940748974,3.7088094057145526
MNG,Mongolia,2.0719132752590443,4.663439094112067,1.7064641122746704,2.912019766481379
MNG,Mongolia,2.0719132752590443,4.277499105319947,1.3205241234825507,1.7437839606993588
MNG,Mongolia,1.1908875647772805,4.369700984983244,1.4127260031458477,1.9957947599644417
MNG,Mongolia,1.1908875647772805,4.454347296253507,1.4973723144161109,2.2421238479798604
MNG,Mongolia,1.1908875647772805,4.30406509320417,1.3470901113667737,1.8146517681421468
MNG,Mongolia,1.1908875647772805,4.0943445622221,1.137369580384704,1.2936095623844774
MMR,Myanmar,2.2396452932201716,2.89480635496403,-0.06216862687336633,0.003864938167319846
NPL,Nepal,-0.2744368457017603,3.894062680051153,0.9370876982137566,0.8781333541435565
NPL,Nepal,-0.5978370007556204,3.7376696182833684,0.7806946364459719,0.6094841153755083
NPL,Nepal,-0.5978370007556204,3.670715483486265,0.7137405016488687,0.5094255036939788
NPL,Nepal,-0.5978370007556204,3.8922283780999662,0.9352533962625698,0.8746989152206713
NPL,Nepal,-0.5978370007556204,3.261761143815275,0.30478616197787867,0.0928946045332057
NPL,Nepal,2.0719132752590443,3.5996383203359934,0.6426633384985969,0.41301616665016216
NLD,Netherlands,-2.8134107167600364,2.828527459828421,-0.12844752200897558,0.016498765910246266
NLD,Netherlands,-2.8134107167600364,2.6621589560036543,-0.2948160258337422,0.08691648908840176
NLD,Netherlands,-1.5606477482646683,2.3833917767535953,-0.5735832050838012,0.32899769315420596
NLD,Netherlands,-1.5606477482646683,2.406229430978688,-0.5507455508587085,0.30332066179066225
NLD,Netherlands,-1.5606477482646683,2.5128966654928773,-0.4440783163445192,0.19720555104738288
NLD,Netherlands,-1.5606477482646683,2.3897943670674224,-0.5671806147699741,0.3216938497708457
NZL,New Zealand,-3.506557897319982,2.3660292655505804,-0.5909457162868161,0.3492168395977382
NZL,New Zealand,-3.912023005428146,2.1909349980655977,-0.7660399837717988,0.5868172567370978
NZL,New Zealand,-3.912023005428146,2.432052683995105,-0.5249222978422914,0.27554341877203126
NGA,Nigeria,1.7732559976634952,3.311637304949512,0.35466232311211554,0.12578536343528265
MKD,North Macedonia,-1.6607312068216509,3.7954891891721947,0.8385142073347982,0.7031060759023049
MKD,North Macedonia,-1.8325814637483102,3.6933693593867885,0.736394377549392,0.5422766792863565
MKD,North Macedonia,-1.8325814637483102,3.7723010622530087,0.8153260804156122,0.6647566174058853
PAK,Pakistan,-0.030459207484708574,4.557379522151743,1.6004045403143468,2.5612946926587754
PAK,Pakistan,-0.030459207484708574,4.191168746857641,1.2341937650202444,1.523234249614846
PAK,Pakistan,-0.030459207484708574,3.597312260588446,0.6403372787510495,0.4100318305582993
PAK,Pakistan,-0.18632957819149348,3.6331024386449378,0.6761274568075413,0.4571483378490336
PAK,Pakistan,-0.18632957819149348,4.27465019952621,1.3176752176888136,1.7362679793112623
PAK,Pakistan,3.497113438491982,3.4747575847701837,0.5177826029327872,0.2680988238998524
PAN,Panama,-0.843970070294529,2.6390573296152584,-0.3179176522221381,0.10107163359443634
PRY,Paraguay,-0.2231435513142097,2.91235066461494,-0.04462431722245652,0.00199132968757043
PER,Peru,-0.7765287894989963,3.420019135902743,0.4630441540653467,0.21440988861409255
PER,Peru,-0.7765287894989963,3.585253544268318,0.6282785624309217,0.3947339520102656
PER,Peru,-0.7765287894989963,3.4134552790576573,0.45648029722026084,0.2083742617502977
PER,Peru,-0.7765287894989963,3.5415871462393764,0.5846121644019799,0.3417713827667676
PER,Peru,-0.527632742082372,3.3141860046725258,0.3572110228351293,0.12759971483491925
PER,Peru,-0.527632742082372,3.15265054862541,0.19567556678801346,0.038288927437810316
PER,Peru,-0.527632742082372,3.2577118486533987,0.3007368668160022,0.09044266306230585
PER,Peru,-0.527632742082372,3.4058531931983493,0.44887821136095285,0.20149164863460825
PHL,Philippines,2.5726122302071057,3.481240089335692,0.5242651074982954,0.2748539029401992
PHL,Philippines,2.349468678892896,3.289644895756408,0.3326699139190117,0.11066927162688264
PHL,Philippines,2.349468678892896,3.6686767467964168,0.7117017649590203,0.5065194022457845
PHL,Philippines,2.349468678892896,2.8903717578961645,-0.06660322394123197,0.004435989439365896
POL,Poland,-0.5108256237659907,3.3817244561059443,0.4247494742685478,0.18041211589140776
POL,Poland,-0.5108256237659907,3.197966680846221,0.24099169900882433,0.058076998991159784
POL,Poland,1.8164520818184267,3.108972926817273,0.15199794497987673,0.023103375278105635
POL,Poland,1.8164520818184267,3.1300183813093887,0.1730433994719922,0.029944018100823474
POL,Poland,1.8164520818184267,3.14747434071554,0.19049935887814362,0.03629000573298376
POL,Poland,1.8164520818184267,2.930381301255216,-0.02659368058218048,0.0007072238469070431
PRT,Portugal,-0.5621189181535413,2.0851750735275965,-0.8717999083098,0.7600350801289757
PRT,Portugal,-0.5621189181535413,1.8536158251456867,-1.1033591566917098,1.217401428655441
PRT,Portugal,0.7884573603642703,1.9737604618262847,-0.9832145200111118,0.9667107923606809
PRT,Portugal,0.7884573603642703,2.2309995777947567,-0.7259754040426398,0.5270402872748742
PRT,Portugal,0.7884573603642703,2.0615038409931685,-0.895471140844228,0.8018685640848632
PRT,Portugal,0.7884573603642703,1.8789196446704555,-1.078055337166941,1.162203309994127
QAT,Qatar,-0.7985076962177716,3.6375861597263857,0.6806111778889892,0.46323157546743726
QAT,Qatar,-0.7985076962177716,3.784189633918261,0.8272146520808645,0.6842840806172658
QAT,Qatar,-0.7985076962177716,3.784189633918261,0.8272146520808645,0.6842840806172658
QAT,Qatar,-0.7985076962177716,3.713572066704308,0.7565970848669115,0.5724391488291084
QAT,Qatar,1.809926773183504,3.4965075614664802,0.5395325796290837,0.29109540448121357
Republic of Korea,Republic of Korea,-1.4271163556401458,3.2212260022131542,0.26425102037575776,0.06982860176962914
Republic of Korea,Republic of Korea,-1.4271163556401458,3.1878100052933105,0.230835023455914,0.053284808053892366
Republic of Korea,Republic of Korea,-1.4271163556401458,3.1174292085315107,0.16045422669411424,0.025745558864006205
Republic of Korea,Republic of Korea,-1.4271163556401458,3.122624025408615,0.16564904357121835,0.027439605636059395
Republic of Korea,Republic of Korea,1.8293763327993617,2.912989846483937,-0.04398513535345927,0.0019346921320621325
ROU,Romania,-0.8209805520698302,2.758843370448078,-0.19813161138931834,0.03925613543172786
ROU,Romania,-0.8209805520698302,2.775958039709385,-0.18101694212801167,0.03276713333737593
ROU,Romania,0.2700271372130602,2.7870154054005045,-0.16995957643689197,0.028886257622607724
ROU,Romania,0.2700271372130602,2.9519545262080955,-0.0050204556293009794,2.5204974725779892e-05
ROU,Romania,0.2700271372130602,2.9052147572350737,-0.05176022460232277,0.0026791208508828994
ROU,Romania,0.2700271372130602,2.7699289381480754,-0.1870460436893211,0.03498622245982742
RUS,Russian Federation,0.8458682675776092,2.6390573296152584,-0.3179176522221381,0.10107163359443634
SAU,Saudi Arabia,-0.3285040669720361,4.454347296253507,1.4973723144161109,2.2421238479798604
SAU,Saudi Arabia,-0.3285040669720361,4.31748811353631,1.3605131316989136,1.8509959815251855
SAU,Saudi Arabia,-0.3285040669720361,3.5298837226234783,0.5729087407860818,0.32822442526909384
SEN,Senegal,1.7083778602890038,3.4011973816621555,0.444222399824759,0.19733354050606802
SEN,Senegal,1.5432981099295553,3.3816747151732915,0.42469973333589506,0.18036986349558037
SEN,Senegal,1.5432981099295553,2.9887076586170265,0.03173267677962999,0.001006962775600468
SEN,Senegal,1.5432981099295553,3.7376696182833684,0.7806946364459719,0.6094841153755083
SRB,Serbia,-0.8915981192837836,3.1210424645194377,0.1640674826820412,0.026918138873621884
SGP,Singapore,-2.0402208285265546,2.833213344056216,-0.12376163778118032,0.01531694298628008
SGP,Singapore,-2.0402208285265546,2.833213344056216,-0.12376163778118032,0.01531694298628008
SGP,Singapore,-2.0402208285265546,2.9444389791664403,-0.012536002670956226,0.00015715136296622163
SGP,Singapore,-2.0402208285265546,2.995732273553991,0.038757291716594366,0.0015021276612051943
SGP,Singapore,-2.2072749131897207,2.70805020110221,-0.24892478073518642,0.06196354646406064
SGP,Singapore,-2.2072749131897207,2.6390573296152584,-0.3179176522221381,0.10107163359443634
SGP,Singapore,-2.2072749131897207,2.70805020110221,-0.24892478073518642,0.06196354646406064
SGP,Singapore,-2.2072749131897207,2.772588722239781,-0.18438625959761534,0.033998292728399195
SGP,Singapore,1.6074359097634274,2.3978952727983707,-0.5590797090390258,0.31257012105916177
SVK,Slovakia,-0.6931471805599453,3.075167104200026,0.11819212236262944,0.01396937778858277
SVK,Slovakia,-0.843970070294529,2.7021997874240347,-0.2547751944133618,0.06491039968836632
SVK,Slovakia,-0.843970070294529,2.9464836709843985,-0.010491310852998037,0.00011006760341423439
SVK,Slovakia,-0.843970070294529,2.8968732113166467,-0.06010177052074983,0.0036122228197288733
SVK,Slovakia,-0.843970070294529,2.7468909750411945,-0.21008400679620198,0.04413528991154664
SVN,Slovenia,-2.5257286443082556,2.928345254852136,-0.02862972698526045,0.0008196612672505504
SVN,Slovenia,-2.5257286443082556,2.8416093711187154,-0.11536561071868112,0.013309224136494272
SVN,Slovenia,-1.1086626245216111,2.855511892778672,-0.1014630890587247,0.0102947584413387
SVN,Slovenia,-1.1086626245216111,2.805176911832933,-0.15179807000446344,0.023042654057079982
SVN,Slovenia,-1.1086626245216111,2.7322548897990275,-0.22472009203836896,0.050499119765733014
SVN,Slovenia,-1.1086626245216111,2.5219214059653012,-0.43505357587209526,0.18927161387909694
ZAF,South Africa,0.9820784724121582,3.546667638247858,0.5896926564104614,0.3477374290244265
ZAF,South Africa,0.9820784724121582,3.8675485153263165,0.91057353348892,0.8291441598904973
ZAF,South Africa,0.9820784724121582,3.3064679855512784,0.3494930037138819,0.12214535964495149
ZAF,South Africa,0.9820784724121582,3.1873851577768297,0.23041017593943325,0.053088849176440585
ZAF,South Africa,0.9282193027394288,3.1291152176605777,0.17214023582318116,0.029632260789260425
ZAF,South Africa,0.9282193027394288,2.7654382182109405,-0.191536763626456,0.036686331820496874
ZAF,South Africa,0.9282193027394288,3.1133486286532754,0.15637364681587895,0.02445271741849725
ZAF,South Africa,0.9282193027394288,3.04845121788622,0.09147623604882371,0.008367901761660114
ZAF,South Africa,3.6187251941907292,3.119402706331638,0.1624277244942416,0.02638276568437725
ESP,Spain,-2.0402208285265546,2.2891066052099394,-0.6678683766274571,0.4460481684989949
ESP,Spain,-2.0402208285265546,2.5488373473493535,-0.40813763448804297,0.16657632868549535
ESP,Spain,-2.0402208285265546,2.5334700308744784,-0.42350495096291807,0.17935644349010363
ESP,Spain,-2.0402208285265546,2.1337459231910496,-0.8232290586463469,0.6777060829997504
ESP,Spain,-1.0498221244986778,2.123268108856751,-0.8337068729806454,0.695067150055166
ESP,Spain,-1.0498221244986778,2.256563917720921,-0.7004110641164756,0.49057565873677367
ESP,Spain,-1.0498221244986778,2.1990150881100075,-0.757959893727389,0.5745032004992349
ESP,Spain,-1.0498221244986778,2.19385009584619,-0.7631248859912065,0.582359591619092
LKA,Sri Lanka,-1.6607312068216509,3.4464893708538624,0.48951438901646593,0.23962433705416394
LKA,Sri Lanka,-1.6607312068216509,3.4550540544528663,0.4980790726154698,0.24808276257748643
LKA,Sri Lanka,-1.6607312068216509,3.160398895109225,0.2034239132718283,0.04138128849082432
SWE,Sweden,-4.605170185988091,2.00761728464886,-0.9493576971885367,0.9012800372111213
SWE,Sweden,-4.605170185988091,1.8527761710338293,-1.1041988108035672,1.219255013780012
SWE,Sweden,-2.3025850929940455,1.7687781109047847,-1.1881968709326118,1.41181180409405
SWE,Sweden,-2.3025850929940455,1.6138282607353933,-1.3431467211020032,1.8040431144070623
SWE,Sweden,-2.3025850929940455,1.8828520130881763,-1.0741229687492202,1.1537401519946382
SWE,Sweden,-2.3025850929940455,1.726924607889767,-1.2300503739476294,1.513023922448703
CHE,Switzerland,-2.3025850929940455,2.679498299173769,-0.27747668266362746,0.07699330942201142
CHE,Switzerland,-2.3025850929940455,2.54422322694442,-0.41275175489297666,0.17036401116723188
CHE,Switzerland,-2.3025850929940455,2.6423486106993312,-0.31462637113806524,0.09898975341550757
CHE,Switzerland,-1.3093333199837622,2.324713445067047,-0.6322615367703497,0.39975465087920425
CHE,Switzerland,-1.3093333199837622,2.440767689019099,-0.5162072928182977,0.2664699691587957
CHE,Switzerland,-1.3093333199837622,2.4206955604189133,-0.5362794214184832,0.28759561783694304
CHE,Switzerland,-1.3093333199837622,2.236238486642212,-0.7207364951951845,0.5194610955062382
CHE,Switzerland,2.347558458636777,2.2066050460216555,-0.750369935815741,0.5630550405761192
TJK,Tajikistan,1.358409157630355,4.269977130865259,1.3130021490278625,1.7239746433517853
THA,Thailand,-0.40047756659712525,3.20542324328832,0.24844826145092336,0.06172653861798637
TTO,Trinidad and Tobago,1.4929040961781488,2.4765384001174837,-0.48043658171991277,0.23081930905471443
TTO,Trinidad and Tobago,1.4929040961781488,2.6878474937846906,-0.2691274880527059,0.07242960482555937
TTO,Trinidad and Tobago,1.4929040961781488,2.517696472610991,-0.4392785092264053,0.19296560866817306
TTO,Trinidad and Tobago,1.4929040961781488,2.479335604738545,-0.4776393770988516,0.228139374555379
TKM,Turkmenistan,1.547562508716013,3.0946722214088944,0.13769723957149793,0.018960529785610497
UGA,Uganda,1.4929040961781488,4.647271362006727,1.6902963801693303,2.8571018528135412
UGA,Uganda,1.3164082336557241,3.983599203917368,1.0266242220799717,1.053957293361307
UGA,Uganda,1.3164082336557241,4.078215180292217,1.1212401984548204,1.257179582631005
UGA,Uganda,1.3164082336557241,4.096841442420688,1.1398664605832916,1.2992955479626807
UKR,Ukraine,0.23111172096338664,3.1276373444339294,0.1706623625965329,0.02912564200703047
UKR,Ukraine,0.23111172096338664,3.151025157960026,0.19405017612262965,0.037655470853223585
ARE,United Arab Emirates,-0.342490308946776,3.4901235908565567,0.5331486090191602,0.2842474392990653
ARE,United Arab Emirates,-0.342490308946776,3.942164162340133,0.9851891805027364,0.9705977213796534
ARE,United Arab Emirates,-0.342490308946776,3.8207845249938748,0.8638095431564783,0.7461669268482037
GBR,United Kingdom,-2.2072749131897207,2.5223593382022877,-0.43461564363510874,0.18889075769235983
GBR,United Kingdom,-2.2072749131897207,2.498806511145897,-0.4581684706914997,0.2099183475357876
GBR,United Kingdom,0.3852624007906449,2.282266861098544,-0.6747081207388526,0.45523104819095406
GBR,United Kingdom,0.3852624007906449,2.204223091303626,-0.7527518905337707,0.5666354087021659
GBR,United Kingdom,0.3852624007906449,2.28631306788583,-0.6706619139515664,0.4497874028251782
GBR,United Kingdom,0.3852624007906449,2.26094309022776,-0.6960318916096364,0.48446039413768865
TZA,United Republic of Tanzania,1.7544036826842861,3.1493113614822916,0.19233637964489514,0.03699328293490523
USA,United States of America,-0.941608539858445,2.276934979892811,-0.6800400019445854,0.4624544042447917
USA,United States of America,-0.941608539858445,2.264512292165809,-0.6924626896715873,0.479504576587209
USA,United States of America,-0.941608539858445,2.229604690023396,-0.7273702918140006,0.5290675414135844
USA,United States of America,-0.941608539858445,2.219989128532792,-0.7369858533046045,0.5431481479711161
USA,United States of America,0.5877866649021191,2.018646006821099,-0.9383289750162973,0.8804612653551351
USA,United States of America,0.5877866649021191,2.1749032251584146,-0.7820717566789819,0.6116362325949486
USA,United States of America,0.5877866649021191,2.1816983652674784,-0.7752766165699181,0.6010538322000998
USA,United States of America,0.5877866649021191,1.9905144552920673,-0.9664605265453292,0.934045949370275
URY,Uruguay,-0.08338160893905101,2.4849066497880004,-0.47206833204939613,0.22284851012389892
UZB,Uzbekistan,1.888583653863595,3.763290951627747,0.8063159697903504,0.6501454431389532
UZB,Uzbekistan,1.888583653863595,3.7367167835280966,0.7797418016907001,0.607997277303859
Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),-0.6733445532637656,3.5553480614894135,0.598373079652017,0.3580503424522391
VNM,Viet Nam,1.275362800412609,3.8484440237852744,0.8914690419478779,0.7947170527514673
VNM,Viet Nam,1.275362800412609,3.7124739029675653,0.7554989211301688,0.570778619828849
VNM,Viet Nam,1.275362800412609,3.507956918233689,0.5509819363962927,0.3035810942350083
VNM,Viet Nam,1.275362800412609,3.6726230315944135,0.715648049757017,0.5121521311210219
